index	city	company_name	duration	frequency	job	job_link	salary
0	上海	网易游戏	3个月	3天/周	英语翻译实习生-上海	https://www.shixiseng.com/intern/inn_uc111afzya0i?pcm=pc_SearchList	150-200/天
1	深圳	赛怡康	3个月	6天/周	文员实习	https://www.shixiseng.com/intern/inn_agfq6symdrwb?pcm=pc_SearchList	200-400/天
2	厦门	吉比特	3个月	3天/周	行政实习生	https://www.shixiseng.com/intern/inn_aa1dvx6qubqr?pcm=pc_SearchList	150-200/天
3	武汉	武汉高途课堂	2个月	6天/周	暑期实习课程销售	https://www.shixiseng.com/intern/inn_f2cmjgugj86d?pcm=pc_SearchList	150-180/天
4	上海	SKILLZONE	3个月	5天/周	招聘专员	https://www.shixiseng.com/intern/inn_54zojdsjacil?pcm=pc_SearchList	150-200/天
5	成都	展动力	6个月	5天/周	猎头管培生	https://www.shixiseng.com/intern/inn_q6kmxjqzheif?pcm=pc_SearchList	100-200/天
6	深圳	微光医疗	10个月	5天/周	硬件测试实习生	https://www.shixiseng.com/intern/inn_odiyvwsuey2b?pcm=pc_SearchList	120-200/天
7	深圳	阿蒙工师	6个月	5天/周	后期制作	https://www.shixiseng.com/intern/inn_b3afsybw3l4n?pcm=pc_SearchList	100-200/天
8	上海	星环科技	5个月	4天/周	AI前端开发实习生 (MJ000291)	https://www.shixiseng.com/intern/inn_shq8udnoizag?pcm=pc_SearchList	180-300/天
9	成都	CGP CHINA	3个月	5天/周	猎头实习生	https://www.shixiseng.com/intern/inn_yagnl6onfysd?pcm=pc_SearchList	100-120/天
10	北京	混沌大学北京分社	3个月	5天/周	互联网教育-用户运营实习生	https://www.shixiseng.com/intern/inn_63mfz4mk3l4c?pcm=pc_SearchList	150-150/天
11	重庆	悦橙租房	2个月	6天/周	销售实习生	https://www.shixiseng.com/intern/inn_9xl8tvcscz3t?pcm=pc_SearchList	100-200/天
12	重庆	百度重庆中心	11个月	5天/周	广告销售	https://www.shixiseng.com/intern/inn_czabxskoga0s?pcm=pc_SearchList	120-200/天
13	上海	维萨拉	4个月	3天/周	供应链实习生	https://www.shixiseng.com/intern/inn_w87pklq3enfq?pcm=pc_SearchList	200-300/天
14	深圳	赛怡康	3个月	6天/周	行政助理	https://www.shixiseng.com/intern/inn_kws84c5hnusp?pcm=pc_SearchList	300-500/天
15	成都	世茂服务	6个月	5天/周	管培生（世茂服务新生力项目）	https://www.shixiseng.com/intern/inn_pr5dkpyfbpts?pcm=pc_SearchList	120-200/天
16	北京	唐大明白	1个月	5天/周	高考志愿咨询师	https://www.shixiseng.com/intern/inn_7kqtfkoqfbg6?pcm=pc_SearchList	50-100/天
17	北京	高力国际	11个月	3天/周	办公楼服务部实习生	https://www.shixiseng.com/intern/inn_f4vivopyy59v?pcm=pc_SearchList	100-150/天
18	厦门	吉比特	3个月	5天/周	产品实习生（厦门）	https://www.shixiseng.com/intern/inn_uejxjgf0cdnm?pcm=pc_SearchList	150-200/天
19	北京	OFashion迷橙	11个月	5天/周	时尚运营实习生	https://www.shixiseng.com/intern/inn_iv8djmvyxgkh?pcm=pc_SearchList	100-120/天
20	广州	房六六	6个月	5天/周	招聘助理	https://www.shixiseng.com/intern/inn_mszhwlb0aiep?pcm=pc_SearchList	80-120/天
21	西安	安创生态	7个月	5天/周	数字后端实习生	https://www.shixiseng.com/intern/inn_me4uudigwaej?pcm=pc_SearchList	100-200/天
22	广州	广州恒先	8个月	5天/周	Java研发实习生	https://www.shixiseng.com/intern/inn_kwghhgbkayqy?pcm=pc_SearchList	120-200/天
23	全国	圣才电子书	3个月	2天/周	线上学科编辑-期货从业类	https://www.shixiseng.com/intern/inn_pnbnwrhsh4yo?pcm=pc_SearchList	200-300/天
24	广州	Kelly	6个月	3天/周	sourcing assistant猎头助理	https://www.shixiseng.com/intern/inn_k4lc1rueskik?pcm=pc_SearchList	100-120/天
25	北京	OFashion迷橙	21个月	5天/周	新媒体运营实习生	https://www.shixiseng.com/intern/inn_jktsb4o495tj?pcm=pc_SearchList	100-120/天
26	成都	贝壳	8个月	6天/周	房产经纪人	https://www.shixiseng.com/intern/inn_ustsp8x4k1mj?pcm=pc_SearchList	100-150/天
27	上海	驰大数据	4个月	5天/周	行政文员前台	https://www.shixiseng.com/intern/inn_jboocjzsm32m?pcm=pc_SearchList	150-200/天
28	全国	圣才电子书	4个月	2天/周	学科编辑-心理类（线上）	https://www.shixiseng.com/intern/inn_y56bc6zqqztw?pcm=pc_SearchList	200-300/天
29	全国	圣才电子书	3个月	2天/周	学科编辑-肿瘤/放射/公共卫生/预防医学方向	https://www.shixiseng.com/intern/inn_qniysrmcgtmg?pcm=pc_SearchList	200-300/天
30	上海	猎聘网	4个月	3天/周	RPO招聘实习生	https://www.shixiseng.com/intern/inn_vur4wmnsu2ln?pcm=pc_SearchList	100-150/天
31	上海	燎申集团	7个月	3天/周	品牌设计实习生	https://www.shixiseng.com/intern/inn_3srjrxxyy5rk?pcm=pc_SearchList	100-120/天
32	全国	圣才电子书	4个月	2天/周	学科编辑-精算类（线上）	https://www.shixiseng.com/intern/inn_dp8mlvzgq7m5?pcm=pc_SearchList	200-300/天
33	全国	圣才电子书	4个月	1天/周	学科编辑-金融类（线上）	https://www.shixiseng.com/intern/inn_jcfoqfblzypy?pcm=pc_SearchList	200-300/天
34	深圳	人生无限传媒	12个月	6天/周	短视频编剧	https://www.shixiseng.com/intern/inn_ubsgrk4s6toc?pcm=pc_SearchList	150-300/天
35	北京	北京链家	12个月	6天/周	置业顾问实习生	https://www.shixiseng.com/intern/inn_qcngwgceqobf?pcm=pc_SearchList	250-300/天
36	上海	中青博联 	4个月	3天/周	平面设计助理-21届	https://www.shixiseng.com/intern/inn_u2exdzfun8lm?pcm=pc_SearchList	120-150/天
37	上海	梅花网	3个月	5天/周	新闻编辑助理	https://www.shixiseng.com/intern/inn_ys8n3j5mqyyu?pcm=pc_SearchList	100-150/天
38	上海	丰科	3个月	6天/周	生产管培生	https://www.shixiseng.com/intern/inn_5khpppdi8bqn?pcm=pc_SearchList	120-180/天
39	成都	国君科技	12个月	4天/周	新媒体内容渠道实习生	https://www.shixiseng.com/intern/inn_iqbrdetke2f9?pcm=pc_SearchList	50-100/天
40	成都	国君科技	12个月	4天/周	日本时尚品牌运营实习生	https://www.shixiseng.com/intern/inn_hkxtr1lbffrv?pcm=pc_SearchList	100-150/天
41	成都	木朵	3个月	5天/周	金融财经新媒体内容运营实习生	https://www.shixiseng.com/intern/inn_robcmo3b7jc5?pcm=pc_SearchList	100-150/天
42	成都	木朵	12个月	5天/周	日本文化时尚旅行新媒体运营实习生	https://www.shixiseng.com/intern/inn_znxyiilop4py?pcm=pc_SearchList	80-150/天
43	上海	普仕英才	3个月	5天/周	猎头助理顾问（上海）	https://www.shixiseng.com/intern/inn_drpe1bsfiua4?pcm=pc_SearchList	120-150/天
44	全国	圣才电子书	4个月	2天/周	学科编辑-法学类（线上）	https://www.shixiseng.com/intern/inn_eqior9faonhh?pcm=pc_SearchList	200-300/天
45	全国	圣才电子书	4个月	2天/周	学科编辑-急诊学	https://www.shixiseng.com/intern/inn_orfahlk6ckey?pcm=pc_SearchList	150-200/天
46	全国	圣才电子书	4个月	2天/周	学科编辑-经济类（线上）	https://www.shixiseng.com/intern/inn_ketx3lnmucsh?pcm=pc_SearchList	200-300/天
47	北京	链家	12个月	6天/周	大三储备销售	https://www.shixiseng.com/intern/inn_sput3wfftgsu?pcm=pc_SearchList	面议
48	成都	贝壳	8个月	6天/周	实习生/储备干部	https://www.shixiseng.com/intern/inn_csybx6kdzzzr?pcm=pc_SearchList	150-200/天
49	全国	圣才电子书	3个月	2天/周	编辑实习生（公共卫生/预防医学）	https://www.shixiseng.com/intern/inn_x7igzpcsm0pv?pcm=pc_SearchList	200-300/天
50	北京	搜狐	3个月	4天/周	数据开发实习生	https://www.shixiseng.com/intern/inn_jfh0d0tqmejc?pcm=pc_SearchList	200-300/天
51	全国	圣才电子书	4个月	1天/周	学科编辑-服装类（线上）	https://www.shixiseng.com/intern/inn_gjvjoz44myek?pcm=pc_SearchList	200-300/天
52	温州	昇聚科技	3个月	6天/周	人事行政实习生	https://www.shixiseng.com/intern/inn_x6dhjtjdmhrf?pcm=pc_SearchList	100-200/天
53	全国	圣才电子书	4个月	2天/周	学科编辑-社工类（线上）	https://www.shixiseng.com/intern/inn_k7jbkevcr6vs?pcm=pc_SearchList	200-300/天
54	全国	圣才电子书	3个月	2天/周	编辑实习生（国际贸易/国际商务方向）	https://www.shixiseng.com/intern/inn_plpvsh8pneca?pcm=pc_SearchList	200-300/天
55	成都	木朵	3个月	5天/周	媒体公关实习生	https://www.shixiseng.com/intern/inn_puln8qvtknsi?pcm=pc_SearchList	100-150/天
56	成都	国君科技	12个月	4天/周	美术设计实习生	https://www.shixiseng.com/intern/inn_hq4dmjvplfj5?pcm=pc_SearchList	80-120/天
57	全国	圣才电子书	4个月	2天/周	学科编辑-管理类（线上）	https://www.shixiseng.com/intern/inn_zw3jq7ghsipk?pcm=pc_SearchList	200-300/天
58	全国	圣才电子书	4个月	2天/周	学科编辑-国际贸易/国际商务方向	https://www.shixiseng.com/intern/inn_qli92y63u9sc?pcm=pc_SearchList	200-300/天
59	北京	北京链家	8个月	6天/周	工商管理实习生	https://www.shixiseng.com/intern/inn_akxgw64m8twk?pcm=pc_SearchList	300-400/天
60	深圳	人生无限传媒	5个月	5天/周	新媒体运营实习生	https://www.shixiseng.com/intern/inn_mnvwihogmulv?pcm=pc_SearchList	150-200/天
61	全国	圣才电子书	3个月	2天/周	新闻/传播/广告类线上编辑实习生	https://www.shixiseng.com/intern/inn_hvr8ifuapqce?pcm=pc_SearchList	200-300/天
62	成都	国君科技	12个月	4天/周	海外品牌社交媒体运营编辑	https://www.shixiseng.com/intern/inn_yvbzftcl8ztk?pcm=pc_SearchList	100-150/天
63	成都	国君科技	12个月	5天/周	媒体媒介实习生	https://www.shixiseng.com/intern/inn_jeqcot9vngrj?pcm=pc_SearchList	100-150/天
64	全国	圣才电子书	4个月	2天/周	编辑实习生（英美文学/英语语言文学/英语教学论）	https://www.shixiseng.com/intern/inn_6m5g9ao5mjbr?pcm=pc_SearchList	200-300/天
65	上海	中青旅会展	4天/周	5天/周	活动项目助理-校招	https://www.shixiseng.com/intern/inn_nujkuytmijlr?pcm=pc_SearchList	120-150/天
66	成都	木朵	5天/周	12个月	平面设计美工	https://www.shixiseng.com/intern/inn_bffftzmrtcau?pcm=pc_SearchList	100-150/天
67	广州	英虎网络	5天/周	10个月	亚马逊运营助理	https://www.shixiseng.com/intern/inn_s7t9ujndmda0?pcm=pc_SearchList	100-150/天
68	深圳	人生无限传媒	5天/周	8个月	新媒体运营推广	https://www.shixiseng.com/intern/inn_eqeoakhvpicx?pcm=pc_SearchList	150-180/天
69	广州	广州晋雄	2天/周	3个月	储备交易员	https://www.shixiseng.com/intern/inn_tmogtsvv3pl6?pcm=pc_SearchList	100-150/天
70	全国	圣才电子书	5天/周	3个月	编辑实习生（音乐/美术/舞蹈方向）	https://www.shixiseng.com/intern/inn_js2iggvmof3v?pcm=pc_SearchList	200-300/天
71	深圳	人生无限传媒	3天/周	10个月	新媒体内容编辑	https://www.shixiseng.com/intern/inn_vkahguorpegy?pcm=pc_SearchList	150-180/天
72	武汉	滴滴出行	2天/周	3个月	用户增长实习生	https://www.shixiseng.com/intern/inn_b4whbtfciloa?pcm=pc_SearchList	150-200/天
73	全国	圣才电子书	4天/周	4个月	学科编辑-体育类（线上）	https://www.shixiseng.com/intern/inn_xod84na33j4r?pcm=pc_SearchList	200-300/天
74	成都	木朵	5天/周	12个月	媒介媒体投放实习生	https://www.shixiseng.com/intern/inn_kf665zlna2bd?pcm=pc_SearchList	100-150/天
75	深圳	人生无限传媒	1天/周	11个月	短视频达人	https://www.shixiseng.com/intern/inn_fq1mrz2gsrzd?pcm=pc_SearchList	180-300/天
76	全国	圣才电子书	3天/周	12个月	线上资产评估保险精算远程编辑	https://www.shixiseng.com/intern/inn_xiozfjbj4ecm?pcm=pc_SearchList	150-300/天
77	北京	滴滴出行	4天/周	3个月	产品运营实习生	https://www.shixiseng.com/intern/inn_jl0z7387wmmg?pcm=pc_SearchList	200-300/天
78	成都	木朵	3天/周	11个月	新媒体内容运营	https://www.shixiseng.com/intern/inn_ahlf9fb0hbuw?pcm=pc_SearchList	100-150/天
79	全国	圣才电子书	15-50人	3个月	税务编辑实习生	https://www.shixiseng.com/intern/inn_sdtwme84ccqz?pcm=pc_SearchList	150-200/天
80	厦门	吉比特	3个月	5天/周	企划实习生（厦门）	https://www.shixiseng.com/intern/inn_f2ul1txqk2gn?pcm=pc_SearchList	150-200/天
81	北京	375wan科技	3个月	5天/周	游戏客服兼助理	https://www.shixiseng.com/intern/inn_zmcu7kscuaa6?pcm=pc_SearchList	100-150/天
82	深圳	顺电	7个月	6天/周	营销管理储备(深圳顺电味）	https://www.shixiseng.com/intern/inn_xpua7kcbxfue?pcm=pc_SearchList	150-300/天
83	全国	圣才电子书	3个月	3天/周	学科编辑-资产评估	https://www.shixiseng.com/intern/inn_fh0eybz80rvu?pcm=pc_SearchList	150-200/天
84	北京	财鲸	4个月	5天/周	投资规划师	https://www.shixiseng.com/intern/inn_3imyntrrz4p2?pcm=pc_SearchList	150-200/天
85	北京	情画文化传媒	6个月	2天/周	青年科普志愿者	https://www.shixiseng.com/intern/inn_ns1orszndcqt?pcm=pc_SearchList	面议
86	沈阳	AAA教育	5个月	5天/周	平面设计师	https://www.shixiseng.com/intern/inn_0butyepi8hwg?pcm=pc_SearchList	100-200/天
87	北京	金证优智	4个月	5天/周	前端开发实习	https://www.shixiseng.com/intern/inn_gxv41ey5kv6y?pcm=pc_SearchList	200-250/天
88	成都	木朵	11个月	4天/周	海外品牌社交媒体运营实习生	https://www.shixiseng.com/intern/inn_zjnunusvjggp?pcm=pc_SearchList	100-200/天
89	全国	圣才电子书	3个月	2天/周	财会类线上编辑实习生（会计/税务/统计/资产评估）	https://www.shixiseng.com/intern/inn_q07ygzx61yco?pcm=pc_SearchList	200-300/天
90	成都	橙堡	3个月	5天/周	市场招商专员	https://www.shixiseng.com/intern/inn_ieaenu42fgzw?pcm=pc_SearchList	150-300/天
91	深圳	天雅	3个月	5天/周	电商运营	https://www.shixiseng.com/intern/inn_r2cib1smqjqx?pcm=pc_SearchList	120-180/天
92	上海	NXT智库	3个月	5天/周	短视频拍摄剪辑	https://www.shixiseng.com/intern/inn_cxf2k1in4udz?pcm=pc_SearchList	80-120/天
93	南昌	新东方	2个月	4天/周	南昌新东方市场部实习生	https://www.shixiseng.com/intern/inn_xaod3jb4lpkd?pcm=pc_SearchList	80-120/天
94	深圳	阿蒙工师	6个月	5天/周	B站运营（新媒体）	https://www.shixiseng.com/intern/inn_wyleuwfk5vjq?pcm=pc_SearchList	100-200/天
95	全国	全才京	2个月	1天/周	资产评估远程编辑实习	https://www.shixiseng.com/intern/inn_xfs25x84ijua?pcm=pc_SearchList	300-500/天
96	北京	北京链家	12个月	6天/周	销售实习生	https://www.shixiseng.com/intern/inn_j3ymgxdgolpx?pcm=pc_SearchList	250-300/天
97	上海	大雁资产	3个月	3天/周	量化研究员（实习生）	https://www.shixiseng.com/intern/inn_xntltzjaodwl?pcm=pc_SearchList	200-400/天
98	深圳	人生无限传媒	12个月	5天/周	新媒体运营	https://www.shixiseng.com/intern/inn_ufbhqs4cbouu?pcm=pc_SearchList	120-180/天
99	上海	LavaPM	6个月	3天/周	Lava Performance Marketing实习生（上海）	https://www.shixiseng.com/intern/inn_kw2bgl2vy69n?pcm=pc_SearchList	120-150/天
100	上海	风茂贸易	3个月	3天/周	买手摄影实习生（Studio Intern）	https://www.shixiseng.com/intern/inn_5c2yfggwjdju?pcm=pc_SearchList	150-180/天
101	北京	猿辅导	3个月	4天/周	社群运营实习生	https://www.shixiseng.com/intern/inn_0hqbv7jbqkuj?pcm=pc_SearchList	180-250/天
102	广州	梦映动漫	3个月	4天/周	Web前端开发实习生	https://www.shixiseng.com/intern/inn_aoldl9ex6yl3?pcm=pc_SearchList	100-120/天
103	全国	圣才电子书	3个月	3天/周	统计学编辑实习生	https://www.shixiseng.com/intern/inn_an0kvuqiukzy?pcm=pc_SearchList	150-200/天
104	重庆	百度重庆中心	6个月	5天/周	电话销售	https://www.shixiseng.com/intern/inn_u7e2atiwdbgu?pcm=pc_SearchList	150-300/天
105	深圳	秦丝科技	7个月	5天/周	短视频运营实习生	https://www.shixiseng.com/intern/inn_xpk1csl6xzof?pcm=pc_SearchList	80-150/天
106	上海	小红书	3个月	5天/周	行政实习生	https://www.shixiseng.com/intern/inn_ju02rdxkcczd?pcm=pc_SearchList	120-120/天
107	北京	考满分	4个月	4天/周	社群运营实习生	https://www.shixiseng.com/intern/inn_c5rjo5p854gz?pcm=pc_SearchList	180-200/天
108	北京	联想金融	12个月	5天/周	法务实习生	https://www.shixiseng.com/intern/inn_7xsuugiwt7qy?pcm=pc_SearchList	150-180/天
109	北京	TalkingData	3个月	5天/周	软件实施/开发实习生	https://www.shixiseng.com/intern/inn_yqfvkhfcssm1?pcm=pc_SearchList	180-200/天
110	西安	高力国际	3个月	5天/周	办公楼服务部-BD实习生	https://www.shixiseng.com/intern/inn_tsuc5e3oht3o?pcm=pc_SearchList	50-100/天
111	北京	链家	12个月	6天/周	见习租赁经纪人，接受大四实习	https://www.shixiseng.com/intern/inn_tmpvakal20yu?pcm=pc_SearchList	250-300/天
112	北京	高力国际	6个月	4天/周	办公楼服务部实习生-韩语	https://www.shixiseng.com/intern/inn_oezcl6ioptpr?pcm=pc_SearchList	100-120/天
113	西安	高力国际	12个月	5天/周	办公楼服务 实习生	https://www.shixiseng.com/intern/inn_9luragfwodzk?pcm=pc_SearchList	50-100/天
114	西安	万唯教育	4个月	4天/周	中考图书校对实习	https://www.shixiseng.com/intern/inn_6cvgdhh7qkw8?pcm=pc_SearchList	100-200/天
115	全国	圣才电子书	3个月	2天/周	会计编辑实习生	https://www.shixiseng.com/intern/inn_9zuoiepsduxo?pcm=pc_SearchList	150-300/天
116	广州	龙沙集团	7个月	5天/周	实习生-研发/QC	https://www.shixiseng.com/intern/inn_0rcfsj5gqc8q?pcm=pc_SearchList	100-150/天
117	上海	Kelly	3个月	3天/周	行政前台实习生	https://www.shixiseng.com/intern/inn_izyllnfywq3w?pcm=pc_SearchList	120-120/天
118	成都	心田花开	3天/周	5天/周	中小学数学教师	https://www.shixiseng.com/intern/inn_an10dxcswfpy?pcm=pc_SearchList	200-400/天
119	广州	麦当劳	2000人以上	6个月	IT实习生-软件开发	https://www.shixiseng.com/intern/inn_qevbdvh9jbb8?pcm=pc_SearchList	面议
120	北京	链家	18个月	6天/周	北京链家五棵松大区见习销售岗	https://www.shixiseng.com/intern/inn_scudyodmwjtg?pcm=pc_SearchList	150-200/天
121	杭州	恒生聚源	3个月	5天/周	2021金融数据采集实习生	https://www.shixiseng.com/intern/inn_lrfcbolnzkwe?pcm=pc_SearchList	100-150/天
122	北京	链家	12个月	6天/周	不动产市场营销顾问	https://www.shixiseng.com/intern/inn_mozykcqrgzhl?pcm=pc_SearchList	150-200/天
123	苏州	 中德联信 	1个月	5天/周	车险服务顾问	https://www.shixiseng.com/intern/inn_rum9qgnjyt5x?pcm=pc_SearchList	200-400/天
124	北京	搜狐	3个月	4天/周	测试实习生	https://www.shixiseng.com/intern/inn_n5a7vfzylrjv?pcm=pc_SearchList	100-200/天
125	杭州	全景数据	3个月	5天/周	运营岗实习	https://www.shixiseng.com/intern/inn_vfr1clelpxbm?pcm=pc_SearchList	100-200/天
126	上海	NXT智库	3个月	5天/周	短视频运营助理	https://www.shixiseng.com/intern/inn_tsqbajwam5nf?pcm=pc_SearchList	80-120/天
127	深圳	麦克斯出国	3个月	5天/周	运营助理	https://www.shixiseng.com/intern/inn_qdznyaf4zggg?pcm=pc_SearchList	100-150/天
128	广州	梦映动漫	3个月	4天/周	服务端开发实习生(PHP/Go)	https://www.shixiseng.com/intern/inn_ocmhnatxk2xu?pcm=pc_SearchList	100-120/天
129	武汉	创达猎星	3个月	6天/周	售后客服/住宿	https://www.shixiseng.com/intern/inn_8bmdza7awt23?pcm=pc_SearchList	150-180/天
130	成都	 易商普惠	3个月	5天/周	电话销售	https://www.shixiseng.com/intern/inn_sin4s8okncbk?pcm=pc_SearchList	150-250/天
131	上海	中青博联 	4个月	3天/周	初级文案策划-21届	https://www.shixiseng.com/intern/inn_hbt7ulbvo0aj?pcm=pc_SearchList	120-150/天
132	全国	58到家	7个月	5天/周	运营编辑实习生	https://www.shixiseng.com/intern/inn_xkakwglnzwz1?pcm=pc_SearchList	面议
133	上海	miss curiosity	12个月	5天/周	电商运营（爆款方向）	https://www.shixiseng.com/intern/inn_ej2sgevnz1my?pcm=pc_SearchList	200-300/天
134	全国	ConKr	3个月	2天/周	市场战略实习生	https://www.shixiseng.com/intern/inn_pypmucoi3vm8?pcm=pc_SearchList	0-50/天
135	上海	金锄头科技	3个月	3天/周	人事实习生	https://www.shixiseng.com/intern/inn_eeh5wpt4x7z5?pcm=pc_SearchList	100-200/天
136	成都	贝壳	4个月	6天/周	市场营销	https://www.shixiseng.com/intern/inn_eamgxdnscyk1?pcm=pc_SearchList	100-150/天
137	西安	高力国际	7个月	4天/周	房地产规划及咨询实习生	https://www.shixiseng.com/intern/inn_btltwozjruzz?pcm=pc_SearchList	100-150/天
138	杭州	中控信息	3个月	5天/周	算法工程师（人工智能）-实习	https://www.shixiseng.com/intern/inn_e0cbvxvccs2u?pcm=pc_SearchList	150-200/天
139	广州	雀享科技	4个月	5天/周	总经理助理	https://www.shixiseng.com/intern/inn_tjvsd16k09fv?pcm=pc_SearchList	100-150/天
140	广州	时趣互动	3个月	5天/周	AE（客户执行）实习生【2021】	https://www.shixiseng.com/intern/inn_acnjlql0uvpt?pcm=pc_SearchList	100-120/天
141	上海	EF-EdTech	3个月	5天/周	QA Engineer Intern	https://www.shixiseng.com/intern/inn_q2tmaukyxqqp?pcm=pc_SearchList	120-150/天
142	上海	miss curiosity	12个月	5天/周	抖音/短视频运营	https://www.shixiseng.com/intern/inn_sgmzxdbq9ts0?pcm=pc_SearchList	200-300/天
143	南京	MOA	2个月	2天/周	营销实习生	https://www.shixiseng.com/intern/inn_itet8loguh5c?pcm=pc_SearchList	150-200/天
144	上海	transcosmos	3个月	5天/周	法务助理（21-22届实习生）	https://www.shixiseng.com/intern/inn_5e7n4rg9bsc3?pcm=pc_SearchList	150-150/天
145	深圳	天雅	3个月	5天/周	财务实习生	https://www.shixiseng.com/intern/inn_tn4of17cqtuw?pcm=pc_SearchList	120-150/天
146	北京	链家	19个月	6天/周	顾问见习生	https://www.shixiseng.com/intern/inn_ctwnge706kzj?pcm=pc_SearchList	200-300/天
147	厦门	同步推	6个月	5天/周	运维工程师	https://www.shixiseng.com/intern/inn_7krfzvu6psp7?pcm=pc_SearchList	100-150/天
148	厦门	华润置地厦门公司	3个月	5天/周	工程岗实习生	https://www.shixiseng.com/intern/inn_hzcb8gjddk5k?pcm=pc_SearchList	面议
149	北京	聚力维度	3个月	6天/周	GPU并行计算工程师（实习）	https://www.shixiseng.com/intern/inn_rs9lfztiqomm?pcm=pc_SearchList	150-250/天
150	郑州	高途课堂	2个月	6天/周	课程顾问	https://www.shixiseng.com/intern/inn_nqdffaflwppv?pcm=pc_SearchList	80-80/天
151	北京	链家	12个月	6天/周	八宝庄房产销售代表	https://www.shixiseng.com/intern/inn_wniopoahg8wg?pcm=pc_SearchList	150-200/天
152	全国	北京链家	12个月	6天/周	应届生实习运营干部	https://www.shixiseng.com/intern/inn_kciymllma80e?pcm=pc_SearchList	200-400/天
153	沈阳	AAA教育	4个月	5天/周	UI实习生	https://www.shixiseng.com/intern/inn_w2flcqzzuqh0?pcm=pc_SearchList	100-200/天
